filename,width,height,class,xmin,ymin,xmax,ymax
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,377,309,388,341
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,371,300,380,333
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,358,303,370,336
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,364,273,376,308
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,350,278,363,312
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,342,299,355,333
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,331,296,344,340
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,326,291,336,331
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,307,289,321,339
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,296,300,309,341
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,279,301,286,341
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,286,299,298,341
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,265,301,275,342
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,274,302,281,339
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,256,303,267,339
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,251,303,257,339
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,240,302,250,341
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,209,302,226,343
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,230,294,242,332
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,225,273,237,305
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,197,304,210,343
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,183,307,195,348
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,175,310,187,347
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,167,312,178,348
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,159,313,169,352
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,147,315,159,352
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,136,314,146,352
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,105,316,120,352
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,123,314,135,353
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,96,315,106,353
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,84,318,95,354
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,85,264,100,306
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,69,317,84,355
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,62,317,74,355
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,37,323,50,361
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,51,319,61,359
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,3,334,14,375
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,12,335,26,372
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,27,327,41,368
2018-04-15 18_05_32-Lake Victoria.jpg,720,720,canoe,301,411,336,428
LV_pilot_5137743.jpg,750,750,canoe,362,103,414,171
LV_pilot_5137743.jpg,750,750,canoe,385,144,474,189
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,199,666,238,679
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,192,677,233,690
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,194,690,232,703
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,191,707,229,718
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,222,579,260,594
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,214,590,255,604
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,214,601,251,620
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,223,568,264,583
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,217,553,261,569
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,218,543,261,553
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,219,530,258,544
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,219,519,257,532
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,208,505,251,518
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,188,490,235,504
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,181,467,229,481
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,180,456,225,467
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,198,441,239,454
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,177,445,217,459
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,199,411,245,423
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,207,423,250,438
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,208,396,253,412
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,207,380,250,395
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,203,367,250,382
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,208,357,255,370
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,208,333,259,347
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,206,341,250,357
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,221,306,264,318
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,226,317,260,328
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,221,322,252,334
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,212,297,255,308
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,261,179,297,195
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,256,168,299,181
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,262,159,303,170
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,198,269,225,281
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,220,257,263,269
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,216,243,264,255
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,230,229,275,241
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,227,221,274,232
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,254,203,281,216
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,239,188,281,202
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,226,180,268,192
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,223,189,250,209
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,208,158,250,173
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,246,118,287,135
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,260,113,299,126
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,249,104,297,114
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,264,89,302,101
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,261,78,303,89
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,265,67,311,79
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,265,57,312,69
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,270,44,312,54
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,269,33,310,45
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,267,24,311,35
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,271,14,316,25
2018-04-15 17_47_44-Lake Victoria.jpg,720,720,canoe,266,4,315,15
2018-04-15 17_59_36-Lake Victoria.jpg,720,720,canoe,354,472,373,509
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,174,67,203,86
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,200,264,225,277
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,204,275,230,286
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,202,283,229,294
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,224,260,247,274
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,205,253,225,266
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,266,403,282,438
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,226,371,245,415
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,283,418,305,454
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,432,473,455,511
2018-04-15 17_58_31-Lake Victoria.jpg,720,720,canoe,360,435,376,476
2018-04-15 17_50_12-Lake Victoria.jpg,720,720,canoe,373,300,420,324
2018-04-15 17_50_12-Lake Victoria.jpg,720,720,canoe,351,337,384,371
2018-04-15 17_50_12-Lake Victoria.jpg,720,720,canoe,328,351,364,374
2018-04-15 17_50_12-Lake Victoria.jpg,720,720,canoe,338,375,371,393
2018-04-15 17_50_12-Lake Victoria.jpg,720,720,canoe,322,383,357,407
LV_pilot_5132412.jpg,750,750,canoe,338,104,398,142
LV_pilot_5132412.jpg,750,750,canoe,327,140,410,185
LV_pilot_5132412.jpg,750,750,canoe,439,609,510,668
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,661,411,685,445
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,632,391,643,419
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,643,391,658,422
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,685,405,695,437
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,693,403,702,437
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,483,512,495,538
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,477,515,488,541
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,473,514,480,540
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,490,509,501,532
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,493,507,508,527
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,493,462,521,486
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,231,507,252,528
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,223,516,247,536
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,217,522,240,542
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,213,528,235,549
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,206,534,230,556
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,149,617,178,630
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,190,548,212,568
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,183,554,212,577
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,236,496,257,522
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,238,494,259,514
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,240,487,263,505
2018-04-15 17_57_52-Lake Victoria.jpg,720,720,canoe,259,466,279,483
LV_pilot_5137778.jpg,750,750,canoe,88,79,125,146
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,282,399,306,415
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,1,33,27,78
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,21,54,46,95
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,67,42,106,76
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,266,378,289,394
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,261,363,284,386
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,251,356,284,382
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,248,346,279,369
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,245,333,277,356
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,239,324,269,347
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,237,308,266,336
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,228,297,263,329
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,220,289,252,312
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,215,277,248,301
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,211,267,246,290
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,207,255,235,281
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,165,201,196,232
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,261,254,292,280
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,220,170,248,199
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,242,146,272,173
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,248,164,284,191
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,306,191,330,222
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,264,102,289,128
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,270,111,301,136
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,280,114,306,144
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,286,119,314,149
2018-04-15 18_01_34-Lake Victoria.jpg,720,720,canoe,285,134,320,159
LV_pilot_5716076.jpg,750,750,canoe,171,112,215,180
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,436,35,466,70
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,533,102,577,132
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,538,120,574,143
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,531,125,561,146
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,523,125,555,150
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,511,119,538,147
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,520,142,550,169
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,523,180,555,198
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,513,165,552,188
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,486,153,518,172
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,519,189,553,205
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,391,249,412,266
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,423,217,468,242
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,445,218,486,241
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,436,196,474,220
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,439,157,475,179
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,213,589,252,609
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,169,600,208,625
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,185,631,227,660
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,180,649,219,666
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,173,648,210,667
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,174,653,210,672
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,176,664,208,682
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,165,661,197,682
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,171,672,201,690
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,145,658,179,682
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,136,678,175,702
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,131,687,164,702
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,131,694,164,711
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,119,705,155,720
2018-04-15 17_53_37-Lake Victoria.jpg,720,720,canoe,25,649,51,691
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,629,419,651,455
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,622,412,645,447
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,621,407,637,438
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,608,399,625,428
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,600,398,615,428
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,598,395,611,434
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,584,401,601,432
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,575,409,591,428
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,645,428,677,458
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,649,438,676,465
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,672,447,692,482
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,621,479,641,505
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,491,387,515,418
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,481,381,502,413
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,485,375,501,408
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,473,372,495,404
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,370,432,385,464
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,384,427,396,458
2018-04-15 17_55_58-Lake Victoria.jpg,720,720,canoe,397,422,411,449
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,304,257,315,283
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,334,254,344,280
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,274,253,284,279
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,290,255,298,284
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,299,258,308,285
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,342,249,357,283
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,358,251,370,283
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,681,223,694,256
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,372,249,384,286
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,672,228,692,258
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,694,219,706,251
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,535,248,548,285
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,567,245,572,283
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,611,238,618,272
2018-04-15 18_04_28-Lake Victoria.jpg,720,720,canoe,589,243,598,283
2018-04-15 17_59_54-Lake Victoria.jpg,720,720,canoe,134,445,173,459
2018-04-15 17_59_54-Lake Victoria.jpg,720,720,canoe,542,278,558,315
2018-04-15 17_59_54-Lake Victoria.jpg,720,720,canoe,333,503,348,520
2018-04-15 17_59_54-Lake Victoria.jpg,720,720,canoe,324,515,335,536
2018-04-15 17_59_54-Lake Victoria.jpg,720,720,canoe,345,506,362,528
2018-04-15 17_59_54-Lake Victoria.jpg,720,720,canoe,350,495,381,508
2018-04-15 17_59_54-Lake Victoria.jpg,720,720,canoe,613,159,646,170
2018-04-15 17_59_54-Lake Victoria.jpg,720,720,canoe,609,169,641,189
LV_pilot_5113750.jpg,750,750,canoe,226,429,272,496
LV_pilot_5716077.jpg,750,750,canoe,444,145,487,211
LV_pilot_5129745.jpg,750,750,canoe,617,430,675,465
LV_pilot_5129745.jpg,750,750,canoe,532,156,599,196
LV_pilot_5129745.jpg,750,750,canoe,504,98,577,127
LV_pilot_5129745.jpg,750,750,canoe,539,206,609,237
LV_pilot_5137779.jpg,750,750,canoe,558,76,618,128
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,368,599,391,638
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,341,591,357,630
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,403,560,431,594
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,434,558,458,607
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,446,413,458,448
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,286,353,306,396
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,384,358,405,400
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,499,328,517,367
2018-04-15 17_57_01-Lake Victoria.jpg,720,720,canoe,609,338,638,372
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,303,261,330,273
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,307,253,337,266
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,302,236,325,245
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,294,306,327,318
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,292,323,320,334
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,286,332,318,346
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,291,342,314,355
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,286,343,306,360
2018-04-15 17_52_53-Lake Victoria.jpg,720,720,canoe,264,365,306,379
2018-04-15 17_49_15-Lake Victoria.jpg,720,720,canoe,228,377,293,407
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,109,343,126,377
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,192,363,201,400
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,180,362,192,401
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,167,364,182,398
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,154,360,165,393
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,127,353,142,383
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,117,352,137,381
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,96,335,116,365
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,90,332,110,368
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,81,331,98,361
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,74,324,93,354
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,68,309,84,340
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,59,305,77,332
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,48,300,70,331
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,262,320,288,346
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,198,361,211,396
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,264,331,290,359
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,497,378,525,400
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,328,357,356,380
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,308,354,333,377
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,285,319,321,340
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,205,360,227,389
2018-04-15 18_02_42-Lake Victoria.jpg,720,720,canoe,279,330,317,352
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,347,522,375,539
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,362,501,392,517
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,389,452,424,472
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,382,468,411,481
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,376,478,409,492
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,346,532,376,555
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,338,540,364,559
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,358,427,389,441
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,325,548,349,568
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,354,435,391,448
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,350,411,381,427
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,357,444,392,457
2018-04-15 18_01_57-Lake Victoria.jpg,720,720,canoe,333,467,373,493
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,339,401,365,441
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,571,341,582,396
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,552,230,568,277
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,583,256,602,288
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,569,261,581,296
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,580,264,593,303
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,561,224,579,260
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,608,271,631,293
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,603,271,617,303
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,591,261,606,296
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,543,228,555,273
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,604,262,643,298
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,422,401,461,430
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,406,377,461,403
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,587,397,614,413
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,587,382,621,406
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,621,341,643,380
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,626,289,644,327
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,662,326,677,380
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,259,407,289,441
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,572,75,592,114
2018-04-15 17_57_29-Lake Victoria.jpg,720,720,canoe,630,245,666,291
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,688,223,704,267
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,701,212,712,255
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,679,225,695,267
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,350,335,370,364
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,460,313,473,349
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,436,323,460,356
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,389,323,406,363
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,405,322,421,356
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,479,304,490,339
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,489,300,501,337
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,549,279,566,312
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,570,270,586,312
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,606,262,623,298
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,423,323,439,355
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,11,356,26,386
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,43,351,56,384
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,536,290,552,321
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,54,349,68,385
